1: loss=314.6409606933594 episodes={21.8602, 21.8602} time={2.7836, 2.0529, 0.7306}
2: loss=245.10305786132812 episodes={22.5055, 22.5055} time={2.8884, 2.3465, 0.5418}
3: loss=128.86988830566406 episodes={21.2812, 21.2812} time={3.2854, 2.4777, 0.8076}
4: loss=117.53717803955078 episodes={21.7340, 21.7340} time={2.9486, 2.3708, 0.5777}
5: loss=85.86056518554688 episodes={20.8878, 20.8878} time={2.6104, 1.9880, 0.6224}
6: loss=94.37109375 episodes={21.6064, 21.6064} time={2.5419, 1.9103, 0.6316}
7: loss=78.52102661132812 episodes={21.3333, 21.3333} time={3.1295, 2.6518, 0.4776}
8: loss=73.97859954833984 episodes={21.3229, 21.3229} time={2.5563, 2.0167, 0.5395}
9: loss=116.39517211914062 episodes={21.5851, 21.5851} time={2.5465, 1.9994, 0.5469}
10: loss=99.99332427978516 episodes={22.1209, 22.1209} time={2.4514, 1.9123, 0.5389}
11: loss=143.4376983642578 episodes={22.2065, 22.2065} time={3.0186, 2.3109, 0.7076}
12: loss=101.94837188720703 episodes={22.8764, 22.8764} time={2.8233, 2.3039, 0.5192}
13: loss=115.27070617675781 episodes={22.8989, 22.8989} time={2.7841, 2.1319, 0.6521}
14: loss=141.1436309814453 episodes={22.4725, 22.4725} time={3.0274, 2.3265, 0.7005}
3: loss=[6.472691893577576e-08, 342.2416687011719] episodes={34.1333, 34.1333} time={2.3504, 2.0012, 0.3492}
4: loss=[8.614733815193176e-09, 507.768798828125] episodes={45.7727, 45.7727} time={2.3057, 1.8043, 0.5012}
5: loss=[3.771856427192688e-08, 511.82958984375] episodes={54.8108, 54.8108} time={2.5937, 1.9070, 0.6867}
6: loss=[-1.234002411365509e-08, 576.8865966796875] episodes={66.8276, 66.8276} time={3.2704, 2.4423, 0.8280}
7: loss=[-6.402842700481415e-09, 447.6532287597656] episodes={64.6774, 64.6774} time={3.4044, 2.8321, 0.5722}
8: loss=[1.5133991837501526e-08, 528.983642578125] episodes={87.4783, 87.4783} time={2.9157, 2.2771, 0.6385}
9: loss=[-8.381903171539307e-09, 501.7994689941406] episodes={91.1818, 91.1818} time={3.3621, 2.6795, 0.6824}
10: loss=[-5.820766091346741e-09, 384.392578125] episodes={79.2000, 79.2000} time={3.8131, 2.5157, 1.2973}
11: loss=[1.2863893061876297e-08, 318.16455078125] episodes={76.8077, 76.8077} time={3.2834, 2.7660, 0.5173}
12: loss=[-6.984919309616089e-09, 268.86370849609375] episodes={75.7407, 75.7407} time={2.7072, 2.2367, 0.4705}
13: loss=[-2.0489096641540527e-08, 396.90350341796875] episodes={87.9130, 87.9130} time={3.8549, 2.9280, 0.9268}
14: loss=[5.587935447692871e-09, 351.8554382324219] episodes={98.9000, 98.9000} time={2.9345, 2.2229, 0.7114}
15: loss=[4.190951585769653e-09, 423.47186279296875] episodes={111.5556, 111.5556} time={2.7163, 2.3285, 0.3876}
16: loss=[3.259629011154175e-09, 355.682861328125] episodes={99.3500, 99.3500} time={2.5562, 2.0575, 0.4986}
17: loss=[-2.3283064365386963e-09, 551.2728271484375] episodes={126.0000, 126.0000} time={3.7701, 2.9747, 0.7952}
18: loss=[7.566995918750763e-09, 422.37274169921875] episodes={118.1765, 118.1765} time={2.8373, 2.2439, 0.5933}
19: loss=[1.257285475730896e-08, 423.2091064453125] episodes={120.2353, 120.2353} time={3.0019, 2.5562, 0.4457}
20: loss=[-2.3283064365386963e-10, 404.83673095703125] episodes={117.8235, 117.8235} time={2.9197, 2.2875, 0.6321}
21: loss=[2.468004822731018e-08, 424.2548828125] episodes={121.8125, 121.8125} time={2.9342, 2.2346, 0.6996}
22: loss=[-4.016328603029251e-09, 434.31683349609375] episodes={126.1250, 126.1250} time={2.2830, 1.8392, 0.4436}
23: loss=[-3.026798367500305e-09, 430.0606384277344] episodes={99.6500, 99.6500} time={2.5145, 1.9199, 0.5946}
24: loss=[1.618172973394394e-08, 429.22247314453125] episodes={112.9444, 112.9444} time={2.1329, 1.7907, 0.3421}
25: loss=[8.381903171539307e-09, 450.1584777832031] episodes={130.8000, 130.8000} time={3.0646, 2.4958, 0.5687}
26: loss=[-3.841705620288849e-09, 430.26043701171875] episodes={118.9412, 118.9412} time={2.2720, 1.9368, 0.3350}
27: loss=[1.1641532182693481e-09, 421.8697509765625] episodes={122.6250, 122.6250} time={2.3280, 1.9092, 0.4188}
28: loss=[-3.4924596548080444e-09, 412.4693908691406] episodes={104.8947, 104.8947} time={2.0642, 1.7156, 0.3484}
29: loss=[2.8405338525772095e-08, 442.2570495605469] episodes={125.0000, 125.0000} time={2.8230, 2.3129, 0.5100}
30: loss=[-1.3969838619232178e-09, 443.712646484375] episodes={133.0667, 133.0667} time={2.2468, 1.7832, 0.4634}
31: loss=[2.0838342607021332e-08, 431.9856872558594] episodes={121.3125, 121.3125} time={3.0012, 2.3621, 0.6390}
32: loss=[-1.6298145055770874e-09, 454.61328125] episodes={130.2667, 130.2667} time={2.4466, 1.9416, 0.5049}
33: loss=[7.683411240577698e-09, 426.87493896484375] episodes={116.5882, 116.5882} time={2.9879, 2.5177, 0.4701}
34: loss=[9.313225746154785e-10, 390.4670104980469] episodes={117.2353, 117.2353} time={2.2126, 1.8618, 0.3506}
35: loss=[5.471520125865936e-09, 404.75579833984375] episodes={114.0000, 114.0000} time={1.9934, 1.6433, 0.3501}
36: loss=[1.7229467630386353e-08, 394.1670837402344] episodes={118.3529, 118.3529} time={2.0552, 1.6879, 0.3671}
37: loss=[3.958120942115784e-09, 393.6037292480469] episodes={114.7647, 114.7647} time={2.5049, 1.8874, 0.6174}
38: loss=[-4.656612873077393e-10, 392.1120300292969] episodes={117.9412, 117.9412} time={2.7827, 2.0821, 0.7005}
39: loss=[-8.731149137020111e-09, 410.0501403808594] episodes={120.3529, 120.3529} time={2.0124, 1.6597, 0.3527}
40: loss=[-1.1990778148174286e-08, 390.45843505859375] episodes={108.6111, 108.6111} time={2.2250, 1.8917, 0.3332}
41: loss=[1.0710209608078003e-08, 411.4647216796875] episodes={115.0588, 115.0588} time={2.0469, 1.7077, 0.3390}
1: loss=[8.032657206058502e-09, 327.18719482421875] episodes={24.2738, 24.2738} time={7.1026, 5.2218, 1.8807}
2: loss=[-4.284083843231201e-08, 104.46183776855469] episodes={10.3553, 10.3553} time={5.9143, 4.3503, 1.5639}
3: loss=[-1.7811544239521027e-07, 36.08488845825195] episodes={11.4358, 11.4358} time={9.3513, 7.3321, 2.0186}
4: loss=[-8.498318493366241e-09, 8.101268768310547] episodes={9.4930, 9.4930} time={7.7778, 6.4206, 1.3563}
5: loss=[3.725290298461914e-09, 7.527321815490723] episodes={9.3761, 9.3761} time={8.8145, 6.9959, 1.8185}
6: loss=[3.259629011154175e-09, 7.061161518096924] episodes={9.4722, 9.4722} time={6.6738, 4.9666, 1.7069}
7: loss=[2.223532646894455e-08, 6.950274467468262] episodes={9.3899, 9.3899} time={9.0251, 6.9037, 2.1212}
8: loss=[-1.1641532182693481e-08, 6.942500114440918] episodes={9.3105, 9.3105} time={9.9789, 7.9716, 2.0071}
1: loss=[-2.9569491744041443e-08, 257.55572509765625] episodes={22.0000, 22.0000} time={5.8433, 4.1783, 1.6648}
2: loss=[5.948822945356369e-08, 327.37823486328125] episodes={11.0486, 11.0486} time={6.4157, 4.4248, 1.9909}
3: loss=[-1.6670674085617065e-07, 158.6097869873047] episodes={17.2627, 17.2627} time={6.4871, 4.1925, 2.2941}
4: loss=[-2.0256265997886658e-08, 14.525568008422852] episodes={10.1642, 10.1642} time={6.9174, 5.3725, 1.5447}
5: loss=[-2.4563632905483246e-08, 10.187296867370605] episodes={10.0147, 10.0147} time={7.0003, 5.1473, 1.8529}
6: loss=[7.450580596923828e-09, 8.965935707092285] episodes={10.2764, 10.2764} time={6.1463, 4.4142, 1.7317}
7: loss=[-4.190951585769653e-09, 10.206910133361816] episodes={10.7474, 10.7474} time={8.4541, 6.5357, 1.9183}
1: loss=[-4.1676685214042664e-08, 242.18959045410156] episodes={20.8367, 20.8367} time={4.8545, 3.2188, 1.6356}
2: loss=[-6.146728992462158e-08, 207.57437133789062] episodes={22.0108, 22.0108} time={6.8745, 4.7163, 2.1581}
3: loss=[1.30385160446167e-08, 154.9495391845703] episodes={22.0108, 22.0108} time={6.3369, 4.9476, 1.3892}
4: loss=[-4.190951585769653e-08, 130.77752685546875] episodes={24.1190, 24.1190} time={5.9909, 4.7856, 1.2053}
5: loss=[1.1175870895385742e-08, 134.6422576904297] episodes={23.3140, 23.3140} time={5.6322, 4.0740, 1.5581}
6: loss=[1.0710209608078003e-08, 110.36222839355469] episodes={24.2619, 24.2619} time={7.5367, 5.8080, 1.7286}
7: loss=[-4.190951585769653e-09, 95.08582305908203] episodes={15.8095, 15.8095} time={6.4387, 5.1241, 1.3145}
8: loss=[-9.778887033462524e-09, 75.54308319091797] episodes={18.9259, 18.9259} time={5.4968, 3.9568, 1.5397}
9: loss=[-2.3283064365386963e-09, 76.99310302734375] episodes={20.2376, 20.2376} time={6.1398, 4.8051, 1.3346}
10: loss=[8.381903171539307e-09, 91.4278793334961] episodes={22.0879, 22.0879} time={5.5639, 4.0835, 1.4802}
11: loss=[1.5832483768463135e-08, 80.10835266113281] episodes={20.8571, 20.8571} time={6.3546, 4.7367, 1.6177}
12: loss=[5.820766091346741e-09, 81.24964904785156] episodes={21.4632, 21.4632} time={6.0052, 4.0258, 1.9747}
1: loss=[1.8719583749771118e-07, 290.8887939453125] episodes={23.4368, 23.4368} time={3.6781, 3.0937, 0.5843}
2: loss=[8.847564458847046e-09, 115.33293914794922] episodes={23.5930, 23.5930} time={2.0721, 1.5757, 0.4958}
3: loss=[-4.190951585769653e-09, 75.52471923828125] episodes={18.1964, 18.1964} time={2.3237, 1.7114, 0.6123}
4: loss=[-1.7229467630386353e-08, 74.59326171875] episodes={20.8061, 20.8061} time={2.2260, 1.7019, 0.5240}
5: loss=[1.1059455573558807e-08, 76.79586029052734] episodes={19.4571, 19.4571} time={2.2547, 1.6379, 0.6166}
6: loss=[-1.816079020500183e-08, 75.62739562988281] episodes={22.6111, 22.6111} time={2.7087, 2.1277, 0.5809}
7: loss=[2.0489096641540527e-08, 191.82376098632812] episodes={23.4483, 23.4483} time={2.0697, 1.5437, 0.5260}
8: loss=[-1.3969838619232178e-09, 102.97320556640625] episodes={24.6627, 24.6627} time={2.1031, 1.5849, 0.5172}
9: loss=[-4.936009645462036e-08, 224.45574951171875] episodes={39.0192, 39.0192} time={2.1631, 1.5934, 0.5696}
10: loss=[-1.210719347000122e-08, 114.24205780029297] episodes={27.8904, 27.8904} time={2.1530, 1.6425, 0.5104}
11: loss=[-2.2817403078079224e-08, 60.877235412597656] episodes={20.3200, 20.3200} time={2.6754, 2.1055, 0.5698}
12: loss=[-9.313225746154785e-10, 116.65790557861328] episodes={24.4578, 24.4578} time={2.7386, 2.0329, 0.7054}
13: loss=[-2.2118911147117615e-08, 235.85995483398438] episodes={44.3261, 44.3261} time={4.2057, 3.5706, 0.6350}
14: loss=[1.862645149230957e-09, 254.00421142578125] episodes={43.1064, 43.1064} time={2.8387, 2.0406, 0.7979}
15: loss=[-1.3969838619232178e-08, 377.0440673828125] episodes={43.4545, 43.4545} time={2.4098, 1.8978, 0.5119}
16: loss=[-1.257285475730896e-08, 234.0540771484375] episodes={42.4375, 42.4375} time={2.0699, 1.4837, 0.5861}
17: loss=[1.234002411365509e-08, 185.0224609375] episodes={39.9020, 39.9020} time={2.9340, 1.9765, 0.9573}
18: loss=[-6.05359673500061e-09, 469.9206848144531] episodes={58.1714, 58.1714} time={2.6251, 2.1083, 0.5168}
19: loss=[-1.3387762010097504e-08, 309.99005126953125] episodes={49.2750, 49.2750} time={2.6999, 2.0749, 0.6249}
20: loss=[-1.1175870895385742e-08, 277.52740478515625] episodes={46.0909, 46.0909} time={2.1924, 1.6660, 0.5264}
21: loss=[-4.6566128730773926e-09, 246.3398895263672] episodes={51.0250, 51.0250} time={2.5965, 1.9765, 0.6200}
22: loss=[-2.0489096641540527e-08, 345.15655517578125] episodes={55.3514, 55.3514} time={2.0280, 1.5138, 0.5140}
23: loss=[1.0011717677116394e-08, 464.9040832519531] episodes={81.7600, 81.7600} time={3.1607, 2.6022, 0.5571}
24: loss=[1.862645149230957e-09, 385.9799499511719] episodes={72.7407, 72.7407} time={2.5404, 1.8131, 0.7272}
25: loss=[-1.280568540096283e-08, 343.3114013671875] episodes={67.6000, 67.6000} time={2.6952, 1.9562, 0.7388}
26: loss=[1.3154931366443634e-08, 293.0143127441406] episodes={58.0000, 58.0000} time={2.6873, 2.0717, 0.6155}
27: loss=[4.400499165058136e-08, 201.61953735351562] episodes={29.3478, 29.3478} time={2.4795, 1.8228, 0.6565}
28: loss=[3.67872416973114e-08, 95.74331665039062] episodes={26.8267, 26.8267} time={1.9942, 1.5023, 0.4917}
29: loss=[1.4202669262886047e-08, 117.23905181884766] episodes={28.1528, 28.1528} time={2.0956, 1.4881, 0.6074}
30: loss=[-5.122274160385132e-09, 117.82868194580078] episodes={26.6974, 26.6974} time={2.6067, 2.1067, 0.4999}
31: loss=[-2.176966518163681e-08, 226.22836303710938] episodes={37.6296, 37.6296} time={2.0835, 1.4440, 0.6393}
32: loss=[-2.468004822731018e-08, 193.1165008544922] episodes={23.1932, 23.1932} time={1.9847, 1.4892, 0.4954}
33: loss=[-4.936009645462036e-08, 614.920654296875] episodes={42.4255, 42.4255} time={1.9935, 1.4888, 0.5045}
34: loss=[6.984919309616089e-09, 394.4696350097656] episodes={46.7209, 46.7209} time={2.5433, 1.7338, 0.8094}
35: loss=[-2.3283064365386963e-10, 220.4334716796875] episodes={40.9200, 40.9200} time={3.0849, 2.2983, 0.7866}
36: loss=[-1.1175870895385742e-08, 272.89404296875] episodes={41.1042, 41.1042} time={2.4422, 1.8792, 0.5628}
37: loss=[1.0244548320770264e-08, 171.88925170898438] episodes={34.7119, 34.7119} time={2.7525, 1.9983, 0.7541}
38: loss=[-4.470348358154297e-08, 306.8053283691406] episodes={39.1000, 39.1000} time={3.1384, 2.3532, 0.7852}
39: loss=[-1.6298145055770874e-08, 292.1573486328125] episodes={52.0513, 52.0513} time={2.5963, 1.8726, 0.7236}
40: loss=[-2.0954757928848267e-08, 273.300048828125] episodes={51.3333, 51.3333} time={2.0081, 1.5012, 0.5068}
41: loss=[1.6298145055770874e-09, 366.3233947753906] episodes={55.3514, 55.3514} time={2.3919, 1.7048, 0.6870}
42: loss=[4.423782229423523e-09, 314.35498046875] episodes={58.6176, 58.6176} time={3.0454, 1.9981, 1.0472}
43: loss=[7.566995918750763e-09, 371.39019775390625] episodes={56.5278, 56.5278} time={3.1515, 2.4315, 0.7198}
44: loss=[-1.6298145055770874e-08, 383.8040771484375] episodes={69.5172, 69.5172} time={2.6287, 2.0623, 0.5663}
45: loss=[2.2118911147117615e-09, 524.6674194335938] episodes={87.7273, 87.7273} time={2.2801, 1.7410, 0.5390}
1: loss=[-5.587935447692871e-09, 271.93505859375] episodes={22.7640, 22.7640} time={2.7465, 1.9580, 0.7884}
2: loss=[-3.026798367500305e-09, 129.496337890625] episodes={22.6889, 22.6889} time={2.8068, 1.8717, 0.9350}
3: loss=[-5.587935447692871e-09, 119.35979461669922] episodes={28.0833, 28.0833} time={3.0125, 2.0602, 0.9521}
4: loss=[1.3154931366443634e-08, 347.0635070800781] episodes={32.7258, 32.7258} time={2.8918, 2.1310, 0.7607}
5: loss=[3.259629011154175e-09, 160.51376342773438] episodes={30.3134, 30.3134} time={2.6280, 1.8639, 0.7639}
6: loss=[-6.05359673500061e-09, 195.94448852539062] episodes={37.2407, 37.2407} time={2.7217, 2.0139, 0.7071}
7: loss=[-6.984919309616089e-10, 286.3287658691406] episodes={43.4043, 43.4043} time={3.2669, 2.3909, 0.8746}
8: loss=[1.955777406692505e-08, 321.4933776855469] episodes={51.2000, 51.2000} time={2.7585, 2.0376, 0.7209}
9: loss=[1.816079020500183e-08, 321.0796813964844] episodes={56.0857, 56.0857} time={2.7380, 1.8913, 0.8466}
10: loss=[-1.3737007975578308e-08, 224.54043579101562] episodes={46.2500, 46.2500} time={4.2860, 3.3856, 0.9002}
11: loss=[-1.0244548320770264e-08, 192.40782165527344] episodes={31.2308, 31.2308} time={3.8474, 2.9429, 0.9044}
12: loss=[2.3283064365386963e-10, 335.82208251953125] episodes={40.7800, 40.7800} time={3.1752, 2.2849, 0.8902}
13: loss=[4.6566128730773926e-09, 138.62611389160156] episodes={32.3810, 32.3810} time={3.1073, 2.3887, 0.7183}
14: loss=[2.1420419216156006e-08, 264.5652160644531] episodes={39.1538, 39.1538} time={3.3059, 2.3212, 0.9845}
1: loss=[-9.546056389808655e-08, 527.463134765625] episodes={26.7973, 26.7973} time={2.5664, 1.9917, 0.5746}
2: loss=[-6.28642737865448e-09, 214.6801300048828] episodes={29.2571, 29.2571} time={2.2118, 1.7663, 0.4454}
3: loss=[-1.6530975699424744e-08, 194.63607788085938] episodes={35.2586, 35.2586} time={2.8620, 2.4012, 0.4608}
4: loss=[2.6542693376541138e-08, 444.28546142578125] episodes={60.8788, 60.8788} time={2.3330, 1.8588, 0.4741}
5: loss=[1.4668330550193787e-08, 421.53546142578125] episodes={65.2903, 65.2903} time={2.2341, 1.7587, 0.4752}
6: loss=[-6.984919309616089e-09, 540.62255859375] episodes={81.6800, 81.6800} time={2.3759, 1.9050, 0.4706}
7: loss=[-1.4668330550193787e-08, 667.1566162109375] episodes={111.6667, 111.6667} time={2.7645, 2.1575, 0.6069}
8: loss=[1.792795956134796e-08, 633.7125244140625] episodes={134.8000, 134.8000} time={2.3163, 1.8531, 0.4630}
9: loss=[-4.307366907596588e-08, 828.7823486328125] episodes={211.3333, 211.3333} time={2.4296, 1.9466, 0.4829}
10: loss=[-1.5366822481155396e-08, 755.1004638671875] episodes={200.7000, 200.7000} time={2.3348, 1.8593, 0.4753}
11: loss=[6.28642737865448e-09, 756.9528198242188] episodes={254.1250, 254.1250} time={2.2729, 1.7596, 0.5131}
12: loss=[-5.587935447692871e-09, 734.5252075195312] episodes={323.3333, 323.3333} time={2.7223, 2.3343, 0.3879}
13: loss=[-2.0954757928848267e-09, 810.1372680664062] episodes={218.8889, 218.8889} time={2.2323, 1.7051, 0.5271}
14: loss=[-1.792795956134796e-08, 806.7872924804688] episodes={292.5714, 292.5714} time={2.3129, 1.8394, 0.4734}
15: loss=[-4.190951585769653e-09, 669.8507080078125] episodes={285.8333, 285.8333} time={2.0822, 1.6097, 0.4724}
16: loss=[8.614733815193176e-09, 845.582275390625] episodes={209.6667, 209.6667} time={2.6131, 2.0120, 0.6004}
17: loss=[-8.847564458847046e-09, 640.8832397460938] episodes={175.9091, 175.9091} time={2.2743, 1.8242, 0.4500}
18: loss=[-3.504101186990738e-08, 1035.594970703125] episodes={330.0000, 330.0000} time={2.3442, 1.6948, 0.6493}
19: loss=[1.862645149230957e-09, 759.4900512695312] episodes={355.2000, 355.2000} time={2.1021, 1.6284, 0.4737}
20: loss=[-2.3283064365386963e-09, 772.7177734375] episodes={253.7500, 253.7500} time={2.1242, 1.6678, 0.4562}
21: loss=[2.6193447411060333e-08, 782.03466796875] episodes={260.8333, 260.8333} time={4.2266, 3.4478, 0.7787}
22: loss=[1.1641532182693481e-09, 829.3250732421875] episodes={237.3750, 237.3750} time={2.9805, 2.4534, 0.5270}
23: loss=[-2.1187588572502136e-08, 849.8575439453125] episodes={399.6000, 399.6000} time={3.5383, 2.8205, 0.7177}
24: loss=[6.28642737865448e-09, 695.641357421875] episodes={408.4000, 408.4000} time={2.9272, 2.2956, 0.6315}
25: loss=[-5.820766091346741e-09, 765.3827514648438] episodes={224.7500, 224.7500} time={3.3905, 2.8709, 0.5195}
26: loss=[-6.984919309616089e-09, 685.8668212890625] episodes={221.2222, 221.2222} time={2.9837, 2.6075, 0.3762}
27: loss=[8.731149137020111e-09, 694.77294921875] episodes={249.1250, 249.1250} time={2.0203, 1.5921, 0.4280}
28: loss=[3.4924596548080444e-09, 708.0087890625] episodes={202.0000, 202.0000} time={2.1105, 1.5517, 0.5587}
29: loss=[3.259629011154175e-09, 925.5390625] episodes={283.5000, 283.5000} time={2.7318, 2.1140, 0.6177}
30: loss=[-2.7939677238464355e-09, 675.2103881835938] episodes={361.2000, 361.2000} time={2.8330, 2.3140, 0.5189}
31: loss=[8.381903171539307e-09, 659.652099609375] episodes={259.2500, 259.2500} time={2.1787, 1.7199, 0.4588}
32: loss=[1.0826624929904938e-08, 413.30633544921875] episodes={906.0000, 906.0000} time={2.4573, 1.8621, 0.5951}
33: loss=[-1.4901161193847656e-08, 218.156494140625] episodes={846.0000, 846.0000} time={2.4556, 1.9397, 0.5157}
34: loss=[-2.130400389432907e-08, 836.88623046875] episodes={477.0000, 477.0000} time={3.6493, 3.1156, 0.5336}
35: loss=[-1.3969838619232178e-09, 600.8077392578125] episodes={612.0000, 612.0000} time={2.5529, 2.1124, 0.4404}
36: loss=[6.984919309616089e-10, 1010.5872192382812] episodes={377.6000, 377.6000} time={2.2982, 1.8340, 0.4642}
37: loss=[1.0128132998943329e-08, 716.4802856445312] episodes={339.3333, 339.3333} time={2.0694, 1.6277, 0.4417}
38: loss=[7.916241884231567e-09, 673.2672119140625] episodes={309.0000, 309.0000} time={2.3428, 1.8744, 0.4683}
1: loss=[3.003515303134918e-08, 619.5245971679688] episodes={417.0000, 100.0000} time={281.8634, 12.7921, 269.0708}
2: loss=[-1.7229467630386353e-08, 749.7413330078125] episodes={440.2500, 123.7500} time={34.8965, 11.1091, 23.7873}
3: loss=[-2.3283064365386963e-09, 2151.258544921875] episodes={533.6667, 163.3333} time={32.8095, 10.6121, 22.1973}
4: loss=[-3.6903657019138336e-08, 401.27593994140625] episodes={404.6667, 68.3333} time={41.9413, 12.9655, 28.9756}
5: loss=[-7.101334631443024e-09, 604.2525024414062] episodes={471.0000, 112.5000} time={54.2591, 13.6795, 40.5793}
6: loss=[-1.3969838619232178e-09, 465.7449951171875] episodes={449.0000, 95.0000} time={34.6512, 12.2871, 22.3639}
1: loss=[4.2957253754138947e-08, 786.05712890625] episodes={520.6667, 148.3333} time={15.4031, 8.6549, 6.7481}
2: loss=[3.39350663125515e-07, 1683734.0] episodes={378.0000, 0.0000} time={15.3314, 8.2584, 7.0728}
3: loss=[-1.3969838619232178e-08, 43.918296813964844] episodes={458.2500, 0.0000} time={15.0670, 8.1399, 6.9270}
4: loss=[-1.816079020500183e-08, 379.3204650878906] episodes={385.4000, 73.0000} time={15.6235, 8.4171, 7.2063}
5: loss=[-1.1175870895385742e-08, 2058.99560546875] episodes={474.7500, 138.7500} time={16.1640, 8.9330, 7.2308}
6: loss=[-2.584420144557953e-08, 156.3495330810547] episodes={396.0000, 46.0000} time={19.8666, 11.4451, 8.4214}
7: loss=[-3.259629011154175e-09, 910.598876953125] episodes={517.3333, 158.3333} time={16.2956, 8.7158, 7.5797}
8: loss=[1.6065314412117004e-08, 1255.23046875] episodes={530.6667, 181.6667} time={16.0931, 8.7195, 7.3734}
9: loss=[-2.0489096641540527e-08, 880.4588623046875] episodes={609.6667, 158.3333} time={18.5495, 10.2624, 8.2870}
10: loss=[3.0850060284137726e-08, 760.5272216796875] episodes={499.6667, 131.6667} time={17.6309, 10.9242, 6.7066}
11: loss=[1.5366822481155396e-08, 2446.68798828125] episodes={639.3333, 286.6667} time={15.8162, 9.0620, 6.7540}
12: loss=[-8.96397978067398e-09, 494.069091796875] episodes={431.5000, 78.7500} time={15.6614, 8.5292, 7.1320}
13: loss=[-6.05359673500061e-09, 828.0814819335938] episodes={556.6667, 138.3333} time={15.5742, 9.1558, 6.4182}
14: loss=[-2.6891939342021942e-08, 911.70068359375] episodes={546.6667, 141.6667} time={15.8024, 8.4947, 7.3075}
15: loss=[3.3760443329811096e-09, 513.3702392578125] episodes={536.0000, 100.0000} time={14.9752, 8.1195, 6.8556}
16: loss=[-2.3283064365386963e-09, 624.8613891601562] episodes={496.0000, 116.2500} time={15.9559, 8.5176, 7.4381}
1: loss=[-1.4668330550193787e-08, 1133.140380859375] episodes={576.6667, 218.3333} time={15.8451, 8.2969, 7.5480}
2: loss=[1.0943040251731873e-07, 146468.875] episodes={726.0000, 285.0000} time={15.5553, 8.3921, 7.1630}
3: loss=[6.05359673500061e-09, 494.6616516113281] episodes={487.3333, 140.0000} time={15.8370, 8.7999, 7.0369}
4: loss=[4.190951585769653e-08, 876.9525146484375] episodes={782.0000, 292.5000} time={15.9631, 8.8112, 7.1511}
5: loss=[1.5366822481155396e-08, 240.36741638183594] episodes={403.0000, 96.2500} time={21.7780, 10.0768, 11.7010}
6: loss=[6.05359673500061e-09, 517.3673706054688] episodes={580.0000, 201.6667} time={17.7233, 9.6716, 8.0515}
7: loss=[-2.7939677238464355e-08, 368.1511535644531] episodes={474.5000, 133.7500} time={17.0732, 9.5261, 7.5469}
8: loss=[9.89530235528946e-09, 260.2279968261719] episodes={349.4000, 76.0000} time={16.0240, 8.9176, 7.1062}
9: loss=[-1.816079020500183e-08, 649.7421875] episodes={616.3333, 215.0000} time={17.1863, 8.7522, 8.4339}
10: loss=[-2.3748725652694702e-08, 722.3804931640625] episodes={669.6667, 221.6667} time={16.4250, 9.8162, 6.6087}
11: loss=[-5.9138983488082886e-08, 417.62298583984375] episodes={626.6667, 181.6667} time={16.4975, 9.0165, 7.4809}
12: loss=[-4.563480615615845e-08, 489.84332275390625] episodes={484.0000, 125.0000} time={17.3835, 9.2455, 8.1379}
13: loss=[-1.6530975699424744e-08, 1292.8392333984375] episodes={569.6667, 235.0000} time={16.2956, 9.4976, 6.7979}
14: loss=[-1.792795956134796e-08, 587.3668212890625] episodes={564.0000, 201.6667} time={17.3470, 9.0757, 8.2710}
15: loss=[-1.0710209608078003e-08, 698.7186279296875] episodes={800.5000, 305.0000} time={16.1459, 8.2058, 7.9399}
16: loss=[2.10711732506752e-08, 512.1166381835938] episodes={450.3333, 110.0000} time={17.6032, 9.6701, 7.9330}
17: loss=[1.4435499906539917e-08, 509.37127685546875] episodes={460.0000, 118.3333} time={18.3861, 10.5137, 7.8723}
18: loss=[-1.280568540096283e-09, 308.8544921875] episodes={582.6667, 128.3333} time={18.0441, 9.7532, 8.2908}
19: loss=[-1.4668330550193787e-08, 1136.604736328125] episodes={614.0000, 225.0000} time={19.9239, 11.0831, 8.8406}
20: loss=[-6.705522537231445e-08, 431.25146484375] episodes={474.0000, 130.0000} time={16.6642, 9.3260, 7.3381}
21: loss=[2.2118911147117615e-08, 1066.1231689453125] episodes={470.5000, 170.0000} time={15.9779, 9.5250, 6.4527}
22: loss=[-1.1641532182693481e-09, 263.7611083984375] episodes={410.5000, 85.0000} time={15.1752, 8.1188, 7.0562}
23: loss=[-1.862645149230957e-08, 242.92247009277344] episodes={456.5000, 100.0000} time={15.0221, 8.6440, 6.3779}
24: loss=[-4.7497451305389404e-08, 546.06103515625] episodes={539.0000, 148.3333} time={14.6818, 8.4137, 6.2680}
25: loss=[4.656612873077393e-10, 423.1007080078125] episodes={754.5000, 175.0000} time={15.1396, 8.3149, 6.8246}
26: loss=[3.597233444452286e-08, 465.32440185546875] episodes={599.6667, 175.0000} time={14.3264, 7.7426, 6.5837}
27: loss=[4.423782229423523e-09, 520.7420043945312] episodes={499.6667, 156.6667} time={14.7910, 8.2367, 6.5542}
28: loss=[-4.889443516731262e-09, 1008.0496826171875] episodes={508.2500, 162.5000} time={14.8299, 8.4446, 6.3851}
29: loss=[-3.236345946788788e-08, 412.89410400390625] episodes={482.2500, 127.5000} time={15.3376, 8.1568, 7.1807}
30: loss=[-2.9685907065868378e-09, 334.30950927734375] episodes={433.3333, 103.3333} time={16.9651, 8.9622, 8.0028}
